id_cli,nomb_cli,apell_cli,tip_doc,num_doc,fec_nac,fec_alta,cod_segmento,score_buro,ciudad_res,depto_res,estado_cli,canal_adquis
1079,Vickie,Reid,CE,412545957,2014-06-18,2024-11-01,PREMIUM,461,West Michaelstad,Oklahoma,INACTIVO,OFICINA
1080,Daniel,Morris,CC,971248030,1984-12-28,2024-09-16,PREMIUM,589,Port Regina,Iowa,ACTIVO,
1081,Christopher,Hawkins,,398481677,1981-06-17,2024-08-15,BASICO,720,Powersfurt,New Jersey,ACTIVO,OFICINA
1082,Carol,Cooper,CC,429591008,1984-02-18,2024-07-18,ELITE,495,Lake Stevenberg,Pennsylvania,INACTIVO,APP
1083,Arthur,Hill,CC,277651192,1996-03-25,2024-08-07,PREMIUM,333,Johnshire,North Carolina,INACTIVO,APP
1084,Frank,Butler,CE,527840584,1997-01-25,2024-06-28,,707,New Scott,,ACTIVO,APP
1085,Christine,Parks,CE,246279672,2001-05-23,2024-12-23,ELITE,596,Jefferyport,Nevada,INACTIVO,OFICINA
1086,Alicia,Walker,CC,513805054,2000-09-21,2024-08-15,ESTANDAR,836,Washingtonburgh,Montana,INACTIVO,OFICINA
1087,Allison,Mcmillan,CC,203993559,1976-05-24,2024-09-08,BASICO,335,North Dianatown,Georgia,INACTIVO,WEB
1088,Taylor,Hernandez,CE,214282073,1980-01-23,2024-10-25,ESTANDAR,563,East Kenneth,Maine,INACTIVO,WEB
1089,Michelle,Hernandez,CE,919217948,1982-07-13,2024-12-26,PREMIUM,681,Lake Ashley,Florida,ACTIVO,APP
1090,Margaret,Wong,CE,144681008,2010-12-29,2024-01-04,ELITE,413,Clarkport,Nevada,INACTIVO,APP
1091,Luis,Davidson,CE,639662250,1971-05-16,2024-05-20,BASICO,742,Williammouth,Ohio,ACTIVO,WEB
1092,,Knapp,CC,479673563,1992-02-18,2024-06-14,PREMIUM,462,Taylorborough,Maryland,ACTIVO,APP
1093,Amanda,Carson,CE,446844379,1992-09-16,2024-09-10,PREMIUM,337,East Jamesberg,New Hampshire,INACTIVO,OFICINA
1094,Susan,Becker,CC,902907356,2013-01-15,2024-06-01,ELITE,391,South Kayla,New Jersey,,
1095,Shannon,White,CE,852610692,1985-03-06,2024-03-07,ESTANDAR,400,Lindaview,Maryland,INACTIVO,OFICINA
1096,Emily,Robinson,CE,714668841,1978-12-21,2024-02-24,PREMIUM,806,New Monique,Ohio,,
1097,Joseph,Daniels,CE,984256390,1988-02-09,2024-04-05,ELITE,478,North Kurt,Alabama,INACTIVO,WEB
1098,Jacqueline,Leblanc,CE,913540393,2002-02-11,2024-06-15,ELITE,583,Simonside,Colorado,INACTIVO,APP
1099,Stacey,Schultz,CE,540152739,1973-08-20,2024-11-16,BASICO,654,Port Timothy,Nevada,ACTIVO,OFICINA
1100,Stephanie,Rivera,CC,245161064,1991-04-13,2024-11-26,PREMIUM,596,Port Jamesshire,Minnesota,ACTIVO,OFICINA
1101,Xavier,Reese,CC,641638938,1999-03-16,2024-12-07,ESTANDAR,834,Tuckerside,South Dakota,INACTIVO,OFICINA
1102,Crystal,,CE,932635961,2014-08-07,2024-03-02,ESTANDAR,787,Lake John,New York,INACTIVO,OFICINA
1103,Karen,Hill,CE,657731629,1985-10-18,2024-06-22,PREMIUM,578,Lake Jason,Texas,ACTIVO,APP
1104,Donna,Clark,CC,339717185,2007-05-30,2024-09-09,ESTANDAR,843,Jasonberg,Maryland,ACTIVO,OFICINA
1105,Jacqueline,Holmes,CE,856754968,1986-03-16,2024-04-21,ELITE,654,Cherylmouth,New Hampshire,INACTIVO,APP
1106,Shannon,Ortiz,CE,139681096,2017-11-03,2024-08-02,ELITE,618,Samuelmouth,New Hampshire,INACTIVO,WEB
1107,Ian,Morgan,CC,566433908,1982-06-22,2024-08-26,PREMIUM,494,Romanville,Connecticut,INACTIVO,OFICINA
1108,Amy,Montgomery,CE,614313114,1976-07-22,2024-08-14,ESTANDAR,392,North Katieport,New Jersey,ACTIVO,
1109,Raymond,Townsend,CE,432480086,1971-10-29,2024-08-17,ELITE,732,Mayerland,Minnesota,INACTIVO,WEB
1110,Brooke,Prince,CC,651246665,2003-10-30,2024-08-20,PREMIUM,326,South Elizabethview,Louisiana,INACTIVO,OFICINA
1111,Barbara,Martin,CC,155127465,1976-02-13,2024-06-11,ELITE,714,Andrewmouth,Oregon,,OFICINA
1112,Daniel,Jenkins,CC,890709171,1987-05-07,2024-05-05,PREMIUM,461,Villegasfurt,Kentucky,INACTIVO,APP
1113,Caroline,Ramirez,CE,500724632,2018-03-30,2024-09-09,BASICO,400,Gutierrezview,Colorado,INACTIVO,WEB
1114,Julian,Hull,CC,553764789,2019-04-21,2024-11-28,BASICO,772,South Christina,Indiana,ACTIVO,WEB
1115,Tina,Hammond,CC,437458300,2018-08-15,2024-07-17,PREMIUM,457,Johnsonview,Michigan,ACTIVO,WEB
1116,Tanya,Patel,CC,369942850,2001-06-30,2024-07-15,BASICO,791,South Ashley,Utah,ACTIVO,WEB
1117,Brett,Pena,CC,539187461,1987-05-31,2024-05-01,BASICO,308,Rebeccashire,Kentucky,ACTIVO,OFICINA
1118,Peter,Jones,CC,438256508,2015-05-05,2024-09-20,ESTANDAR,511,Chenborough,,INACTIVO,WEB
1119,Joe,Campbell,CC,410632761,2007-12-29,2024-02-23,BASICO,738,Michaelton,Texas,ACTIVO,APP
1120,Sherry,Woods,CE,608030277,1978-01-07,2024-05-14,ESTANDAR,410,New Andrew,Utah,ACTIVO,APP
1121,Charles,Richards,CE,215507764,1990-11-09,2024-12-04,BASICO,502,New Gary,Kansas,INACTIVO,OFICINA
1122,Frank,Dougherty,CC,235128641,1990-11-06,2024-12-24,BASICO,364,East Kristophertown,Georgia,ACTIVO,APP
1123,Elizabeth,Waller,CC,404046905,1981-09-14,2024-05-30,,460,South Nathaniel,,ACTIVO,OFICINA
1124,Barry,,,973069049,1983-08-12,2024-04-09,PREMIUM,713,Lake Billmouth,Delaware,ACTIVO,WEB
1125,Matthew,Smith,CE,788862289,1992-12-20,2024-08-21,BASICO,565,Zimmermanshire,Minnesota,INACTIVO,OFICINA
1126,Charles,Ramirez,CE,462745430,2017-07-05,2024-02-01,PREMIUM,504,Miachester,Michigan,ACTIVO,WEB
1127,Richard,Lynn,CE,354239745,1976-11-09,2024-03-02,PREMIUM,455,Andersonhaven,Arizona,INACTIVO,APP
1128,John,,CE,341436875,1986-06-12,2024-07-14,ELITE,472,Lake Mitchell,New Hampshire,ACTIVO,OFICINA
1129,John,Lopez,CE,842306453,1991-10-01,2024-01-30,PREMIUM,607,West Josephtown,Vermont,INACTIVO,WEB
1130,Mark,,CE,533159270,2018-05-02,2024-08-30,PREMIUM,749,Claudialand,Georgia,INACTIVO,OFICINA
1131,Stephen,Wilson,CE,960312087,2018-08-05,2024-04-15,BASICO,361,Lake Sherri,Ohio,ACTIVO,WEB
1132,Ryan,Hernandez,,255198831,1972-07-12,2024-10-21,ELITE,672,Lake Briantown,South Carolina,INACTIVO,OFICINA
1133,Clayton,Miller,CE,314484179,2016-02-23,2024-05-12,PREMIUM,759,Timothyberg,South Dakota,ACTIVO,OFICINA
1134,Diana,Mcpherson,CC,703216448,1998-01-20,2024-01-22,BASICO,774,Port Damon,North Dakota,ACTIVO,OFICINA
1135,Michael,Zamora,CC,182325440,2004-02-27,2024-06-04,ELITE,680,North Williamview,,INACTIVO,OFICINA
1136,Heather,Wells,CC,375573968,2018-01-01,2024-08-01,BASICO,385,,Texas,INACTIVO,WEB
1137,Wanda,Phillips,CC,881638394,1978-06-14,2024-08-13,,442,Burchmouth,Illinois,INACTIVO,WEB
1138,Austin,Jackson,CE,993228928,2010-09-08,2024-10-11,ELITE,306,Bethbury,California,INACTIVO,OFICINA
1139,Matthew,Lopez,CE,241785204,2016-07-31,2024-06-19,ESTANDAR,594,Payneton,New Jersey,INACTIVO,OFICINA
1140,Christine,Ryan,CC,243553139,1990-04-13,2024-02-11,ESTANDAR,818,Lawsonview,Hawaii,INACTIVO,APP
1141,Rhonda,Ballard,CE,975901676,1972-02-14,2024-02-29,ESTANDAR,825,Joseberg,Colorado,INACTIVO,WEB
1142,Lauren,Farley,,442707677,1993-11-05,2024-03-17,PREMIUM,333,Erneststad,Missouri,INACTIVO,WEB
1143,Christine,Mclaughlin,CE,815127278,2014-08-29,2024-07-20,BASICO,628,Taylorport,North Carolina,ACTIVO,
1144,Sean,Sullivan,CC,267190274,1973-09-05,2024-08-07,ELITE,333,Port Gregoryview,,ACTIVO,WEB
1145,Bryan,Ramos,CE,205536310,1997-10-27,2024-07-05,BASICO,705,New William,Indiana,INACTIVO,APP
1146,Cassandra,Johns,CE,855443018,2001-04-07,2024-04-05,PREMIUM,317,South Erin,Nevada,INACTIVO,OFICINA
1147,Tammy,Pacheco,CC,620663999,1991-05-08,2024-12-07,ESTANDAR,729,North Richardton,North Dakota,ACTIVO,OFICINA
1148,Sydney,Owens,CE,306497580,1972-07-23,2024-07-30,ESTANDAR,727,North Timothy,Louisiana,INACTIVO,OFICINA
1149,Natasha,Barry,CC,807960729,1975-06-10,2024-12-05,BASICO,592,Jonesborough,Indiana,INACTIVO,APP
1150,Joshua,Williams,CC,162908951,2008-05-17,2024-09-18,BASICO,379,Port Valerie,Tennessee,INACTIVO,APP
1151,Ralph,Johnson,CC,719506174,1984-12-18,2024-11-24,ELITE,385,Stevenchester,Nebraska,ACTIVO,OFICINA
1152,Brittany,Stevens,CC,835057353,1997-04-15,2024-03-17,BASICO,347,South Jennifer,Kansas,ACTIVO,APP
1153,John,Barrett,CE,138555170,2013-01-16,2024-01-31,ELITE,383,,Indiana,ACTIVO,APP
1154,Sara,Roach,CE,102660891,1974-02-14,2024-02-08,ELITE,607,Port Kyle,New Mexico,ACTIVO,APP
1155,Justin,Hancock,CE,794861775,1984-09-07,2024-11-01,ESTANDAR,551,Richardside,Oklahoma,INACTIVO,APP
1156,Joseph,Smith,CC,993808615,2013-08-23,2024-11-29,BASICO,780,Freemanport,Florida,INACTIVO,OFICINA
1157,Paul,Davidson,CE,729704719,1999-09-12,2024-08-01,ESTANDAR,479,East Maxwell,Alaska,ACTIVO,APP
1158,Jennifer,Mendoza,CC,115978042,1972-10-07,2024-05-05,ELITE,609,New Erica,Mississippi,ACTIVO,OFICINA
1159,Brandi,Bailey,CE,726755536,2010-11-11,2024-06-13,ESTANDAR,725,West Crystal,Texas,ACTIVO,WEB
1160,Kelly,Wilson,CE,114514418,2006-11-30,2024-09-02,ESTANDAR,785,Janetborough,Montana,INACTIVO,APP
1161,Shelley,Johnson,CE,723099086,1995-08-27,2024-04-18,ELITE,338,Rowetown,Ohio,ACTIVO,WEB
1162,Matthew,Mccall,,773280911,1980-07-24,2024-03-28,PREMIUM,578,New Jerryhaven,Iowa,ACTIVO,WEB
1163,Sharon,Norton,CE,417523214,1997-01-03,2024-07-18,PREMIUM,675,,Georgia,INACTIVO,APP
1164,Dorothy,Jackson,CE,887823352,1997-09-16,2024-09-27,,340,East Ashley,Oklahoma,INACTIVO,OFICINA
1165,Jason,,CC,532836577,2001-02-17,2024-02-20,ESTANDAR,346,North Kristenborough,Alabama,ACTIVO,OFICINA
1166,Stephanie,Cole,CE,502372362,1976-12-28,2024-07-16,BASICO,783,New Timothy,Rhode Island,ACTIVO,OFICINA
1167,,Cummings,CC,455166912,2012-05-29,2024-01-23,ESTANDAR,484,Port Michael,Maine,INACTIVO,APP
1168,Eric,Glenn,CE,120733774,1982-01-07,2024-06-01,BASICO,371,,,INACTIVO,APP
1169,Kelly,Levine,CC,355389810,2016-05-14,2024-08-10,BASICO,641,West Jerryhaven,Texas,ACTIVO,OFICINA
1170,Bryce,Ferguson,CC,794208067,2000-05-12,2024-08-08,ELITE,542,Hardyside,Wisconsin,INACTIVO,OFICINA
1171,Megan,Hill,CE,950281770,1995-04-11,2024-05-30,PREMIUM,627,New Nataliemouth,Illinois,ACTIVO,WEB
1172,James,Newman,CC,864565316,1978-05-10,2024-09-22,PREMIUM,452,Port Williamton,Virginia,ACTIVO,WEB
1173,Dana,Castillo,CC,767745762,1984-07-28,2024-03-13,PREMIUM,554,Hannahstad,Wisconsin,INACTIVO,APP
1174,Alisha,Cervantes,CC,810474124,2002-04-12,2024-03-17,ELITE,723,,Montana,ACTIVO,OFICINA
1175,Sarah,Henry,CC,109978954,1976-12-30,2024-02-01,PREMIUM,531,Port Michaelside,,INACTIVO,OFICINA
1176,Jessica,Washington,CC,281457873,2017-11-03,2024-03-05,ELITE,828,Seanmouth,Maryland,INACTIVO,APP
1177,Thomas,Rogers,CC,292488550,2004-12-15,2024-12-22,,795,Julieton,Georgia,ACTIVO,OFICINA
1178,David,Sharp,CE,770605608,1971-04-04,2024-01-18,ELITE,475,North Erica,North Dakota,,APP
1179,Yolanda,Moore,CC,549031145,2012-12-27,2024-06-12,BASICO,442,West Maureenberg,Oregon,INACTIVO,WEB
1180,Jonathan,Bell,CC,338135473,2013-12-27,2024-10-13,BASICO,316,Jonesfurt,Pennsylvania,ACTIVO,OFICINA
1181,Jacqueline,Herrera,CE,377429462,1982-12-05,2024-02-23,ESTANDAR,548,Carlborough,Florida,ACTIVO,OFICINA
1182,Dennis,Davis,CE,456629446,2004-01-29,2024-03-03,ESTANDAR,334,Zacharyborough,Massachusetts,INACTIVO,APP
1183,Lauren,Vasquez,CE,109976122,1987-04-06,2024-09-13,,445,,Texas,ACTIVO,APP
1184,Donna,Brown,CE,992515366,2007-02-21,2024-08-26,PREMIUM,464,Sanchezchester,North Dakota,ACTIVO,APP
1185,Madeline,Acosta,CE,809914882,1997-12-04,2024-01-09,PREMIUM,410,Jimenezport,Hawaii,,
1186,Robert,Carter,CE,138489803,1975-04-05,2024-04-29,PREMIUM,373,West Matthewfort,North Dakota,INACTIVO,WEB
1187,Jack,Martin,CE,167368966,2006-03-20,2024-12-13,ESTANDAR,653,Port Matthewborough,South Dakota,ACTIVO,APP
1188,Jeffery,Peters,CC,652962096,1991-01-25,2024-03-30,BASICO,573,Christinamouth,Colorado,INACTIVO,OFICINA
1189,Molly,Kennedy,CC,726273817,1987-03-31,2024-11-07,ELITE,578,Port Sharon,Maine,ACTIVO,OFICINA
1190,Jeffrey,Nelson,CE,944679328,1988-02-25,2024-06-23,ESTANDAR,330,East Stephenshire,New York,,OFICINA
1191,Elizabeth,Miller,CC,544421988,2004-10-28,2024-01-03,,825,West Jamesmouth,Oregon,ACTIVO,OFICINA
1192,Justin,Brown,CC,947397039,1984-02-03,2024-05-09,PREMIUM,834,South Jose,Mississippi,ACTIVO,WEB
1193,Jill,Rodriguez,CC,772431694,2017-08-09,2024-02-23,PREMIUM,809,Dominguezland,Ohio,INACTIVO,WEB
1194,Kelly,White,CE,983137537,1998-03-21,2024-10-19,PREMIUM,813,Keithbury,Utah,INACTIVO,WEB
1195,Daniel,Watson,,774247656,1977-02-02,2024-07-02,BASICO,477,Karenchester,Michigan,INACTIVO,APP
1196,Chelsea,Brown,CC,588265598,1981-10-20,2024-12-18,PREMIUM,628,Lake Jesse,Florida,INACTIVO,OFICINA
1197,Ryan,Powers,CE,824773318,1976-02-20,2024-08-11,BASICO,471,Stevensonmouth,Nebraska,INACTIVO,OFICINA
1198,Mason,Sanders,CC,296145427,2007-03-29,2024-01-12,ESTANDAR,695,Cummingsview,Connecticut,ACTIVO,WEB
1199,Colleen,Santos,CC,971377393,1991-02-11,2024-07-13,ELITE,334,North Julie,Minnesota,ACTIVO,APP
1200,Elizabeth,Brown,CC,890167156,1972-07-27,2024-09-03,PREMIUM,596,Port Ryanfurt,Oregon,ACTIVO,WEB
1201,Eddie,Weaver,CC,940589987,1981-10-11,2024-06-02,ESTANDAR,768,Lake Kristin,Tennessee,INACTIVO,OFICINA
1202,Mark,Coleman,CE,917022751,1980-11-14,2024-03-18,ESTANDAR,794,Torresport,Oklahoma,ACTIVO,OFICINA
1203,Stephanie,Hansen,CE,859436315,1980-12-13,2024-05-19,BASICO,534,New Yvonneside,Wisconsin,INACTIVO,WEB
1204,David,Frazier,CE,189703756,1979-05-02,2024-03-30,ESTANDAR,338,,,INACTIVO,OFICINA
1205,Daniel,Collins,CC,321563904,2007-10-21,2024-05-23,BASICO,518,Brownmouth,Wisconsin,ACTIVO,WEB
1206,Kerry,Green,CE,908753207,1994-07-16,2024-03-12,BASICO,516,Jeffreytown,Wyoming,ACTIVO,WEB
1207,Beverly,Bowen,CC,405103394,2015-07-16,2024-06-25,ESTANDAR,719,North Todd,Missouri,INACTIVO,WEB
1208,Shannon,Stokes,CE,330790255,2006-08-25,2024-12-13,BASICO,473,Lake Becky,Colorado,INACTIVO,WEB
1209,Anthony,York,CC,393379869,1986-04-17,2024-09-19,,412,South Michael,Wyoming,ACTIVO,OFICINA
1210,Larry,Bauer,CC,499506741,1978-01-05,2024-09-27,BASICO,473,North Erikaland,Montana,INACTIVO,APP
1211,Jeff,Jimenez,CC,468003107,1991-11-02,2024-04-14,ESTANDAR,373,Jamesmouth,Oklahoma,ACTIVO,OFICINA
1212,Sarah,Warner,CE,717908216,1989-01-27,2024-03-12,ELITE,835,Shelbymouth,Iowa,ACTIVO,WEB
1213,Victoria,Smith,CE,420328118,1995-01-03,2024-03-14,BASICO,331,,Rhode Island,INACTIVO,OFICINA
1214,Jeffrey,Armstrong,CE,549513176,1988-01-14,2024-05-22,PREMIUM,553,Lindseychester,New York,,APP
1215,Joanna,Booth,CE,163497807,1983-12-10,2024-03-02,ESTANDAR,796,Stonemouth,Illinois,INACTIVO,OFICINA
1216,Sarah,Richard,CC,842786873,1994-08-08,2024-05-25,ESTANDAR,412,Lesliebury,Tennessee,INACTIVO,WEB
1217,Stacey,Mayo,CE,156953426,2016-09-17,2024-02-15,BASICO,494,South Russell,Florida,ACTIVO,APP
1218,Timothy,Jones,CE,295757632,1974-04-11,2024-08-16,ESTANDAR,827,Port Christopherport,Maine,ACTIVO,OFICINA
1219,Melissa,Logan,CC,560516676,1993-09-01,2024-04-14,PREMIUM,740,Smithhaven,Massachusetts,INACTIVO,
1220,Charles,Miller,CC,707237759,2010-06-25,2024-04-18,ELITE,788,New Juliashire,Florida,ACTIVO,OFICINA
1221,Natalie,James,,845099570,1980-01-05,2024-11-12,ESTANDAR,796,Kathrynhaven,Florida,INACTIVO,APP
1222,Adrian,Jackson,CE,659722005,2014-03-10,2024-04-30,ESTANDAR,323,Nancyborough,Alaska,INACTIVO,WEB
1223,Zachary,Clark,CC,969158615,1970-07-29,2024-02-12,ESTANDAR,589,East Shariland,Tennessee,ACTIVO,WEB
1224,Lisa,Tate,CC,716022634,1983-08-24,2024-04-08,BASICO,607,North Samuel,Idaho,ACTIVO,APP
1225,Vanessa,Hamilton,CC,946894451,1989-07-21,2024-07-12,PREMIUM,603,Maryland,Hawaii,ACTIVO,OFICINA
1226,Aimee,Christensen,CE,486627940,1997-09-14,2024-11-06,ELITE,337,Lake Gloriaview,New Mexico,ACTIVO,WEB
1227,Daniel,,CC,519231924,2014-07-10,2024-08-01,PREMIUM,685,Brandonfort,Arizona,ACTIVO,OFICINA
1228,Katelyn,Gonzalez,CE,293197411,1980-11-10,2024-08-16,PREMIUM,381,North Ricky,Connecticut,ACTIVO,APP
1229,Michael,Barnes,CE,816609187,1997-07-27,2024-07-03,ESTANDAR,417,Lake Tammyborough,Maryland,INACTIVO,OFICINA
1230,Tricia,Hudson,CC,472729923,1994-02-22,2024-04-21,ELITE,349,Mirandabury,Alaska,INACTIVO,APP
1231,,Fox,CC,846170659,1999-11-23,2024-12-12,PREMIUM,373,West Donnaport,Texas,INACTIVO,OFICINA
1232,Megan,Harrell,CE,406966708,1996-06-03,2024-09-28,ELITE,405,Mahoneyburgh,Louisiana,ACTIVO,APP
1233,Samuel,Jordan,CC,808386257,1973-06-04,2024-11-08,BASICO,625,Lake Cindyfort,West Virginia,ACTIVO,APP
1234,James,,CC,546953905,1983-01-11,2024-04-11,ESTANDAR,655,North Leah,Alaska,ACTIVO,APP
1235,,Guzman,CE,635217615,1981-12-12,2024-07-28,BASICO,767,Raymouth,Vermont,INACTIVO,APP
1236,Lindsey,Roberts,CE,769245096,1975-12-04,2024-08-14,ELITE,583,Jamesstad,Ohio,ACTIVO,OFICINA
1237,Carolyn,Wolfe,CC,597783697,1996-11-15,2024-10-07,ESTANDAR,484,West Cynthia,Alaska,ACTIVO,WEB
1238,Rick,Rodriguez,,260097813,1975-01-28,2024-01-22,BASICO,453,Lake Haley,Wisconsin,ACTIVO,APP
1239,Tony,Wright,CC,860742932,2016-12-02,2024-09-04,ESTANDAR,417,Port Taylormouth,Oklahoma,INACTIVO,APP
1240,Chad,Austin,,884566655,1975-02-12,2024-06-07,BASICO,566,North Steven,New Mexico,INACTIVO,WEB
1241,Malik,Jones,CC,334905387,2015-05-10,2024-08-16,,684,Lake Calvinport,Nebraska,INACTIVO,WEB
1242,Morgan,Bennett,CE,652908390,2019-01-01,2024-12-08,ESTANDAR,554,Hartfurt,Colorado,ACTIVO,APP
1243,Jerry,Greene,CC,175892270,2012-08-16,2024-07-05,ELITE,540,Port Jamesshire,Florida,ACTIVO,APP
1244,Randy,Murphy,CC,169154854,1994-11-25,2024-05-22,ESTANDAR,470,New Jonathanhaven,Florida,INACTIVO,OFICINA
1245,Ann,Adams,CC,541386268,1984-05-05,2024-12-03,ELITE,847,Port Danielland,Florida,INACTIVO,WEB
1246,Joseph,Lopez,CE,267531317,1989-05-30,2024-12-23,BASICO,484,Beardstad,Mississippi,INACTIVO,OFICINA
1247,James,Cox,CE,839582553,1984-06-16,2024-01-24,BASICO,709,New Luis,North Carolina,ACTIVO,APP
1248,Michelle,Rogers,CE,982902612,1981-08-15,2024-05-20,ELITE,445,Lake Samanthaport,North Carolina,ACTIVO,APP
1249,Beverly,Rodriguez,CE,877319184,1975-12-05,2024-08-27,BASICO,337,,South Dakota,INACTIVO,
1250,,Patrick,CE,705478223,2011-06-24,2024-10-18,ESTANDAR,789,Calebstad,Arizona,,APP
1251,Alexandra,Norris,CC,145184187,2008-07-28,2024-10-31,BASICO,561,New Nathan,Oklahoma,ACTIVO,WEB
1252,Zachary,Cohen,CE,398488478,1977-09-22,2024-03-22,ELITE,425,Fuentesbury,Iowa,,OFICINA
1253,Christopher,Burch,CE,703837682,1998-09-04,2024-02-17,ELITE,644,West Benjamin,Nevada,INACTIVO,WEB
1254,Cynthia,Hodges,CE,453866824,2007-06-22,2024-12-18,PREMIUM,560,West Frankchester,Massachusetts,INACTIVO,APP
1255,Misty,Green,CC,850688734,1996-09-23,2024-12-23,ELITE,742,Johnmouth,Alaska,INACTIVO,OFICINA
1256,Jessica,,CE,494058288,1986-05-06,2024-06-19,BASICO,407,East Robin,,ACTIVO,APP
1257,Cynthia,Johnston,CE,802726244,2003-05-06,2024-09-18,ELITE,736,North Matthewmouth,New Jersey,ACTIVO,
1258,Thomas,Silva,CC,887798529,1986-11-21,2024-03-08,BASICO,813,East Steven,South Carolina,ACTIVO,APP
1259,Barbara,Mcgrath,CE,923678707,2016-10-23,2024-01-14,,389,Suzanneside,Maine,INACTIVO,WEB
1260,Alexis,Olson,,129380783,2008-08-05,2024-01-30,PREMIUM,514,Kennethstad,Arizona,INACTIVO,WEB
1261,William,Hodge,CC,848585197,1989-09-21,2024-04-19,BASICO,618,New Angela,Missouri,ACTIVO,APP
1262,Sandra,Atkins,CC,897368160,1979-09-16,2024-07-30,ELITE,356,Port Mark,North Carolina,INACTIVO,APP
1263,Anthony,Fisher,CC,901778534,1972-05-13,2024-09-20,ELITE,701,Kathleenberg,Michigan,ACTIVO,WEB
1264,,Stewart,CC,666106041,2014-03-19,2024-11-17,ELITE,521,Floresfort,Rhode Island,INACTIVO,OFICINA
1265,Jennifer,Mendoza,CE,688594098,2018-10-05,2024-07-20,BASICO,774,East Jessica,Michigan,INACTIVO,WEB
1266,Chelsea,Pena,CC,308545747,1971-10-16,2024-03-24,ELITE,407,New Robert,Virginia,INACTIVO,OFICINA
1267,Jerry,Mata,CC,207480577,1992-04-04,2024-02-22,ESTANDAR,479,East John,Kentucky,ACTIVO,WEB
1268,Kevin,Finley,CE,559686642,1971-03-20,2024-12-20,ESTANDAR,476,Floreschester,Vermont,ACTIVO,APP
1269,Brandy,Aguilar,CC,231852498,1983-12-25,2024-09-12,ELITE,786,Johnsonhaven,Illinois,INACTIVO,WEB
1270,Janet,Acevedo,CE,559977850,1982-02-23,2024-03-14,BASICO,713,East Thomasmouth,Maryland,INACTIVO,OFICINA
1271,Timothy,Burns,CE,788037092,1995-12-08,2024-08-07,ELITE,336,Perezbury,Delaware,ACTIVO,OFICINA
1272,David,,CE,388222801,1978-04-28,2024-05-22,ESTANDAR,567,Port Karina,Maryland,ACTIVO,OFICINA
1273,,Calderon,CC,670515087,1992-09-13,2024-04-09,BASICO,687,North Davidview,Connecticut,ACTIVO,OFICINA
1274,Jeffrey,Hobbs,CC,951891587,1998-02-21,2024-05-08,ELITE,653,Lake Chadview,North Dakota,INACTIVO,OFICINA
1275,Bianca,Vargas,CC,661074315,2014-08-03,2024-08-06,BASICO,569,South Gerald,Louisiana,ACTIVO,WEB
1276,Sarah,Morrison,CE,873707142,2008-03-06,2024-09-27,ELITE,568,Claireburgh,South Carolina,INACTIVO,APP
1277,Megan,Baker,CC,906444790,1977-06-30,2024-01-22,PREMIUM,741,Port Adrianaland,Iowa,ACTIVO,APP
1278,Elizabeth,Turner,CC,436303115,1974-05-27,2024-06-26,BASICO,604,Kevintown,North Dakota,INACTIVO,WEB
1279,Tony,Fernandez,CC,359290978,1978-02-01,2024-02-17,ESTANDAR,545,Lake Marc,Indiana,ACTIVO,APP
1280,Amber,Robinson,CE,415387268,2003-05-01,2024-04-26,ESTANDAR,477,Mannland,Texas,ACTIVO,WEB
1281,James,Tucker,CE,152096336,1986-03-31,2024-11-24,ESTANDAR,366,North Kimberly,Oklahoma,ACTIVO,OFICINA
1282,Arthur,Duncan,CC,522388217,2001-03-05,2024-06-27,,576,East Carly,Arkansas,ACTIVO,WEB
1283,Stephen,Reyes,CC,899622249,2011-09-04,2024-09-29,ELITE,507,West Markmouth,,ACTIVO,APP
1284,Chelsea,Taylor,CC,955877663,1982-10-27,2024-12-27,ELITE,606,South Nicholas,Nevada,ACTIVO,APP
1285,Julie,Gray,CC,919268681,2010-09-01,2024-12-04,BASICO,849,Caseyview,South Dakota,ACTIVO,APP
1286,Francisco,Bishop,CE,918179242,2000-11-23,2024-12-25,PREMIUM,837,Kylehaven,Iowa,INACTIVO,WEB
1287,Larry,Rogers,CE,850679888,2000-07-16,2024-12-12,PREMIUM,817,North Tracistad,Kansas,INACTIVO,WEB
1288,Anthony,Roy,CE,971167044,1994-10-09,2024-06-27,BASICO,573,Leberg,Missouri,INACTIVO,WEB
1289,James,Franklin,CE,635769900,1998-04-22,2024-02-18,ESTANDAR,532,Robertville,Nebraska,ACTIVO,APP
1290,Todd,,CC,633063088,2009-03-20,2024-11-10,PREMIUM,413,New Brendatown,Vermont,INACTIVO,WEB
1291,Gary,Schmitt,CC,112186528,1983-06-27,2024-09-11,PREMIUM,433,Russohaven,New Jersey,INACTIVO,WEB
1292,Stacy,Steele,CC,388985187,1985-11-01,2024-01-30,BASICO,724,,South Dakota,INACTIVO,APP
1293,Christopher,Smith,CE,639813521,2003-10-18,2024-03-25,ESTANDAR,324,Marystad,Colorado,ACTIVO,OFICINA
1294,Nicolas,Bennett,CC,177297672,1997-02-25,2024-10-03,ELITE,579,Williamfort,Delaware,ACTIVO,OFICINA
1295,Tanya,Steele,CE,192044861,1997-10-11,2024-02-03,ELITE,642,New Deanna,New York,,APP
1296,Susan,Gilbert,CE,796679096,1988-05-29,2024-11-24,PREMIUM,371,North Ericahaven,Montana,ACTIVO,APP
